00:31:09.367321 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7918532:7918728, ack 4609, win 501, length 196
00:31:09.370379 IP cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129 > 138.197.139.105.ssh: Flags [.], ack 7905376, win 513, length 0
00:31:09.370395 IP cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129 > 138.197.139.105.ssh: Flags [.], ack 7910080, win 513, length 0
00:31:09.370505 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7925588:7926200, ack 4609, win 501, length 612
00:31:09.370596 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7926200:7926396, ack 4609, win 501, length 196
00:31:09.370681 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7926396:7926592, ack 4609, win 501, length 196
00:31:09.370767 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7926592:7926788, ack 4609, win 501, length 196
00:31:09.370855 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7926788:7926984, ack 4609, win 501, length 196
00:31:09.370941 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7926984:7927180, ack 4609, win 501, length 196
00:31:09.371025 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7927180:7927376, ack 4609, win 501, length 196
00:31:09.371106 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7927376:7927572, ack 4609, win 501, length 196
00:31:09.371187 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7927572:7927768, ack 4609, win 501, length 196
00:31:09.371270 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7927768:7927964, ack 4609, win 501, length 196
00:31:09.371352 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7927964:7928160, ack 4609, win 501, length 196
00:31:09.371433 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7928160:7928356, ack 4609, win 501, length 196
00:31:09.371514 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7928356:7928552, ack 4609, win 501, length 196
00:31:09.371599 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7928552:7928748, ack 4609, win 501, length 196
00:31:09.371678 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7928748:7928944, ack 4609, win 501, length 196
00:31:09.371760 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7928944:7929140, ack 4609, win 501, length 196
00:31:09.371845 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7929140:7929336, ack 4609, win 501, length 196
00:31:09.371945 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7929336:7929532, ack 4609, win 501, length 196
00:31:09.372051 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7929532:7929728, ack 4609, win 501, length 196
00:31:09.372136 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7929728:7929924, ack 4609, win 501, length 196
00:31:09.372224 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7929924:7930120, ack 4609, win 501, length 196
00:31:09.372335 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7930120:7930316, ack 4609, win 501, length 196
00:31:09.372540 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7930316:7930512, ack 4609, win 501, length 196
00:31:09.372639 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7930512:7930708, ack 4609, win 501, length 196
00:31:09.372729 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7930708:7930904, ack 4609, win 501, length 196
00:31:09.372813 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7930904:7931100, ack 4609, win 501, length 196
00:31:09.372912 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7931100:7931296, ack 4609, win 501, length 196
00:31:09.372995 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7931296:7931492, ack 4609, win 501, length 196
00:31:09.373077 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7931492:7931688, ack 4609, win 501, length 196
00:31:09.373161 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7931688:7931884, ack 4609, win 501, length 196
00:31:09.373241 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7931884:7932080, ack 4609, win 501, length 196
00:31:09.373346 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7932080:7932276, ack 4609, win 501, length 196
00:31:09.373463 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7932276:7932472, ack 4609, win 501, length 196
00:31:09.373555 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7932472:7932668, ack 4609, win 501, length 196
00:31:09.373639 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7932668:7932864, ack 4609, win 501, length 196
00:31:09.373740 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7932864:7933060, ack 4609, win 501, length 196
00:31:09.373841 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7933060:7933256, ack 4609, win 501, length 196
00:31:09.373929 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7933256:7933452, ack 4609, win 501, length 196
00:31:09.374028 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7933452:7933648, ack 4609, win 501, length 196
00:31:09.374135 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7933648:7933844, ack 4609, win 501, length 196
00:31:09.374250 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7933844:7934040, ack 4609, win 501, length 196
00:31:09.374358 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7934040:7934236, ack 4609, win 501, length 196
00:31:09.374459 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7934236:7934432, ack 4609, win 501, length 196
00:31:09.374587 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7934432:7934628, ack 4609, win 501, length 196
00:31:09.374721 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7934628:7934824, ack 4609, win 501, length 196
00:31:09.374824 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7934824:7935020, ack 4609, win 501, length 196
00:31:09.374917 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7935020:7935216, ack 4609, win 501, length 196
00:31:09.374999 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7935216:7935412, ack 4609, win 501, length 196
00:31:09.375080 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7935412:7935608, ack 4609, win 501, length 196
00:31:09.375161 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7935608:7935804, ack 4609, win 501, length 196
00:31:09.375275 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7935804:7936000, ack 4609, win 501, length 196
00:31:09.375414 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7936000:7936196, ack 4609, win 501, length 196
00:31:09.375512 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7936196:7936392, ack 4609, win 501, length 196
00:31:09.375597 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7936392:7936588, ack 4609, win 501, length 196
00:31:09.375684 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7936588:7936784, ack 4609, win 501, length 196
00:31:09.375766 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7936784:7936980, ack 4609, win 501, length 196
00:31:09.375846 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7936980:7937176, ack 4609, win 501, length 196
00:31:09.375931 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7937176:7937372, ack 4609, win 501, length 196
00:31:09.376023 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7937372:7937568, ack 4609, win 501, length 196
00:31:09.376134 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7937568:7937764, ack 4609, win 501, length 196
00:31:09.376226 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7937764:7937960, ack 4609, win 501, length 196
00:31:09.376310 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7937960:7938156, ack 4609, win 501, length 196
00:31:09.376405 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7938156:7938352, ack 4609, win 501, length 196
00:31:09.376499 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7938352:7938548, ack 4609, win 501, length 196
00:31:09.376582 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7938548:7938744, ack 4609, win 501, length 196
00:31:09.376667 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7938744:7938940, ack 4609, win 501, length 196
00:31:09.376749 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7938940:7939136, ack 4609, win 501, length 196
00:31:09.376856 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7939136:7939332, ack 4609, win 501, length 196
00:31:09.376954 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7939332:7939528, ack 4609, win 501, length 196
00:31:09.377044 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7939528:7939724, ack 4609, win 501, length 196
00:31:09.377124 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7939724:7939920, ack 4609, win 501, length 196
00:31:09.377207 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7939920:7940116, ack 4609, win 501, length 196
00:31:09.377293 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7940116:7940312, ack 4609, win 501, length 196
00:31:09.377378 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7940312:7940508, ack 4609, win 501, length 196
00:31:09.377458 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7940508:7940704, ack 4609, win 501, length 196
00:31:09.377543 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7940704:7940900, ack 4609, win 501, length 196
00:31:09.377624 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7940900:7941096, ack 4609, win 501, length 196
00:31:09.377705 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7941096:7941292, ack 4609, win 501, length 196
00:31:09.377803 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7941292:7941488, ack 4609, win 501, length 196
00:31:09.377853 IP cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129 > 138.197.139.105.ssh: Flags [.], ack 7915004, win 513, length 0
00:31:09.377890 IP cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129 > 138.197.139.105.ssh: Flags [.], ack 7920688, win 513, length 0
00:31:09.377912 IP cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129 > 138.197.139.105.ssh: Flags [P.], seq 4609:4645, ack 7920688, win 513, length 36
00:31:09.378028 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7941488:7942116, ack 4645, win 501, length 628
00:31:09.378121 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7942116:7942312, ack 4645, win 501, length 196
00:31:09.378211 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7942312:7942508, ack 4645, win 501, length 196
00:31:09.378311 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7942508:7942704, ack 4645, win 501, length 196
00:31:09.378401 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7942704:7942900, ack 4645, win 501, length 196
00:31:09.378487 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7942900:7943096, ack 4645, win 501, length 196
00:31:09.378568 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7943096:7943292, ack 4645, win 501, length 196
00:31:09.378655 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7943292:7943488, ack 4645, win 501, length 196
00:31:09.378736 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7943488:7943684, ack 4645, win 501, length 196
00:31:09.378824 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7943684:7943880, ack 4645, win 501, length 196
00:31:09.378907 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7943880:7944076, ack 4645, win 501, length 196
00:31:09.379005 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7944076:7944272, ack 4645, win 501, length 196
00:31:09.379096 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7944272:7944468, ack 4645, win 501, length 196
00:31:09.379177 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7944468:7944664, ack 4645, win 501, length 196
00:31:09.379267 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7944664:7944860, ack 4645, win 501, length 196
00:31:09.379361 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7944860:7945056, ack 4645, win 501, length 196
00:31:09.379447 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7945056:7945252, ack 4645, win 501, length 196
00:31:09.379529 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7945252:7945448, ack 4645, win 501, length 196
00:31:09.379611 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7945448:7945644, ack 4645, win 501, length 196
00:31:09.379699 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7945644:7945840, ack 4645, win 501, length 196
00:31:09.379780 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7945840:7946036, ack 4645, win 501, length 196
00:31:09.379862 IP 138.197.139.105.ssh > cpef81d0fadd1d3-cmf81d0fadd1d0.cpe.net.fido.ca.64129: Flags [P.], seq 7946036:7946232, ack 4645, win 501, length 196
